ID,Count
18562,461.8873676598393
18563,512.0627095037943
18564,517.4878720192708
18565,457.67767871340413
18566,489.368928598892
18567,483.1878008148656
18568,470.8551909436188
18569,481.8240987617949
18570,493.6823774841475
18571,523.8468739841323
18572,503.39875461227473
18573,469.86947152482264
18574,471.5740990911609
18575,460.4273170921498
18576,414.68819930327203
18577,330.94287841753174
18578,280.0796080238869
18579,231.41977400342375
18580,194.7867231302263
18581,174.36624757809778
18582,187.4910642357453
18583,217.44011246521097
18584,250.3958564814933
18585,323.56615664644556
18586,459.2654120837934
18587,509.1559279581743
18588,514.5502939286392
18589,455.07961990999024
18590,486.5909708522139
18591,480.4449309350449
18592,468.1823285103818
18593,479.08897009000987
18594,490.87993395987826
18595,520.873198303856
18596,500.5411549807511
18597,467.20220463869833
18598,468.89715569499197
18599,457.8136496573162
18600,413.9623139416273
18601,330.36358392256545
18602,279.5893464541067
18603,231.01468838336882
18604,194.44576133965563
18605,174.06103053335303
18606,187.16287303282084
18607,217.05949735501952
18608,249.9575544339747
18609,322.99977463454377
18610,458.4614971416719
18611,508.2646828358861
18612,513.6496063112429
18613,454.2830319312859
18614,485.73922425454464
18615,479.60394258999884
18616,467.3628050722482
18617,478.25035526832437
18618,490.020679804623
18619,519.9614428438331
18620,499.6649894715523
18621,466.38439684516777
18622,468.0763809972607
18623,457.01227593314036
18624,415.118395724866
18625,331.2861976686858
18626,280.3701618552613
18627,231.65984825398021
18628,194.98879435242515
18629,174.54713465393186
18630,187.6855669610473
18631,217.66568425252171
18632,250.65561646892792
18633,323.90182330629284
18634,459.74185278592165
18635,509.68412494716256
18636,515.0840870183633
18637,455.5517182825857
18638,487.09575901544656
18639,480.9433432130129
18640,468.6680195976061
18641,479.58597569784763
18642,491.3891714818926
18643,521.4135507575575
18644,501.06041502744404
18645,467.6868789480567
18646,469.3835883420132
18647,458.28858430501134
18648,415.7530978586761
18649,331.7927231773783
18650,280.79883844926167
18651,232.0140484087293
18652,195.2869256930718
18653,174.81401138104448
18654,187.9725319114382
18655,217.99848779887157
18656,251.03886051752397
18657,324.3970583537267
18658,460.44478269211254
18659,510.46341491601163
18660,515.8716333484924
18661,456.2482416133572
18662,487.8405121287772
18663,481.67868948849184
18664,469.38459731410967
18665,480.31924660382447
18666,492.14048907919187
18667,522.2107746259081
18668,501.82651963244564
18669,468.4019565333441
18670,470.1012601391782
18671,458.9892922123332
18672,416.1833139559724
18673,332.1360581307722
18674,281.08940556956736
18675,232.25413363945498
18676,195.4890061573122
18677,174.99490673003027
18678,188.1670435326248
18679,218.22406990305888
18680,251.29863238548558
18681,324.7327403658107
18682,460.92124518499725
18683,510.9916360629106
18684,516.4054508520735
18685,456.7203615781059
18686,488.34532337928147
18687,482.1771245621205
18688,469.8703106151711
18689,480.8162749429866
18690,492.6497498919763
18691,522.7511517934693
18692,502.3458034283043
18693,468.88665301003573
18694,470.5877150339531
18695,459.46424858190306
18696,416.46874358215734
18697,332.3638459053798
18698,281.2821841872242
18699,232.41341972402788
18700,195.62307773606045
18701,175.11492290832786
18702,188.29609351395473
18703,218.37373379540696
18704,251.47097969566673
18705,324.95545074747304
18706,461.23735727864016
18707,511.34208776718174
18708,516.7596154950419
18709,457.033592593634
18710,488.68024363780034
18711,482.50781450523846
18712,470.1925602167698
18713,481.1460315791095
18714,492.98762224109856
18715,523.1096684875334
18716,502.6903255897654
18717,469.2082279929913
18718,470.91045665065224
18719,459.77936142838297
18720,417.94619647110727
18721,333.5429306071312
18722,282.280053011816
18723,233.23792308398828
18724,196.31706470579178
18725,175.7361557204803
18726,188.96408747899352
18727,219.1484303574868
18728,252.36309112338813
18729,326.1082536333687
18730,462.8736300518176
18731,513.15611068356
18732,518.5928574815564
18733,458.6549522085637
18734,490.4138720285536
18735,484.2195457587052
18736,471.86060221790484
18737,482.85293180948196
18738,494.7365313679438
18739,524.9654377447815
18740,504.4736557561581
18741,470.8727780046071
18742,472.581045441136
18743,461.4104618561822
18744,415.5787331092349
18745,331.6535709850286
18746,280.68107283461734
18747,231.91674288863572
18748,195.20502334275136
18749,174.7406952675861
18750,187.89369718092777
18751,217.9070603341109
18752,250.93357608731867
18753,324.26100786585147
18754,460.25167447577184
18755,510.2493291379401
18756,515.655279390925
18757,456.05689340514994
18758,487.63591428187544
18759,481.47667587888463
18760,469.18773978466777
18761,480.117803137697
18762,491.93408784367455
18763,521.9917620645053
18764,501.6160561246345
18765,468.20551111848283
18766,469.90410204496715
18767,458.79679442134864
18768,414.8528477475901
18769,331.0742764900623
18770,280.1908112648371
18771,231.5116572685808
18772,194.86406155218066
18773,174.43547822284134
18774,187.56550597800327
18775,217.52644522391952
18776,250.4952740398001
18777,323.6946258539497
18778,459.44775953365024
18779,509.3580840156519
18780,514.7545917735287
18781,455.2603054264455
18782,486.7841676842063
18783,480.63568753383845
18784,468.36821634653415
18785,479.27918831601147
18786,491.0748336884194
18787,521.0800066044824
18788,500.7398906154357
18789,467.3877033249522
18790,469.0833273472358
18791,457.9954206971728
18792,416.0089295308288
18793,331.99689023618254
18794,280.9716266659917
18795,232.15681713919219
18796,195.40709456495017
18797,174.92158234342014
18798,188.0881999062297
18799,218.13263212142166
18800,251.19333607475323
18801,324.5966745256987
18802,460.7281151779
18803,510.77752612692825
18804,516.189072480649
18805,456.5289917777453
18806,488.14070244510805
18807,481.97508815685256
18808,469.6734308718921
18809,480.6148087455347
18810,492.4433253656889
18811,522.5321145182066
18812,502.13531617132736
18813,468.6901854278411
18814,470.3905346919883
18815,459.27172906904366
18816,416.643631664639
18817,332.5034157448751
18818,281.4003032599921
18819,232.51101729394128
18820,195.70522590559682
18821,175.1884590705328
18822,188.37516485662064
18823,218.46543566777157
18824,251.57658012334937
18825,325.0919095731326
18826,461.431045084091
18827,511.5568160957773
18828,516.9766188107782
18829,457.2255151085168
18830,488.88545555843893
18831,482.71043443233145
18832,470.39000858839574
18833,481.34807965151157
18834,493.19464296298827
18835,523.3293383865574
18836,502.9014207763291
18837,469.40526301312855
18838,471.1082064891534
18839,459.97243697636566
18840,417.0738477619352
18841,332.846750698269
18842,281.6908703802977
18843,232.75110252466698
18844,195.90730636983722
18845,175.36935441951854
18846,188.56967647780723
18847,218.69101777195877
18848,251.8363519913109
18849,325.4275915852166
18850,461.90750757697555
18851,512.0850372426763
18852,517.5104363143593
18853,457.6976350732655
18854,489.3902668089431
18855,483.20886950596014
18856,470.87572188945705
18857,481.8451079906736
18858,493.7039037757726
18859,523.8697155541186
18860,503.4207045721876
18861,469.8899594898201
18862,471.59466138392816
18863,460.44739334593555
18864,417.3592773881202
18865,333.0745384728765
18866,281.8836489979546
18867,232.91038860923987
18868,196.04137794858548
18869,175.48937059781616
18870,188.69872645913716
18871,218.84068166430694
18872,252.00869930149202
18873,325.65030196687894
18874,462.22361967061846
18875,512.4354889469474
18876,517.8646009573275
18877,458.01086608879365
18878,489.72518706746183
18879,483.53955944907796
18880,471.1979714910558
18881,482.17486462679653
18882,494.0417761248949
18883,524.2282322481827
18884,503.76522673364866
18885,470.2115344727757
18886,471.91740300062736
18887,460.76250619241534
18888,418.83673027707
18889,334.253623174628
18890,282.88151782254636
18891,233.73489196920028
18892,196.7353649183168
18893,176.11060340996858
18894,189.36672042417592
18895,219.6153782263867
18896,252.90081072921342
18897,326.8031048527746
18898,463.85989244379596
18899,514.2495118633257
18900,519.697842943842
18901,459.63222570372324
18902,491.4588154582151
18903,485.2512907025448
18904,472.86601349219086
18905,483.881764857169
18906,495.7906852517401
18907,526.0840015054308
18908,505.5485569000414
18909,471.8760844843914
18910,473.5879917911111
18911,462.39360662021465
18912,416.46926691519764
18913,332.36426355252524
18914,281.2825376453477
18915,232.41371177384772
18916,195.62332355527636
18917,175.1151429570744
18918,188.29633012611015
18919,218.37400820301082
18920,251.47129569314396
18921,324.9558590852573
18922,461.23793686775014
18923,511.3427303177056
18924,516.7602648532105
18925,457.03416690030934
18926,488.680857711537
18927,482.50842082272413
18928,470.1931510589538
18929,481.14663618538395
18930,492.98824172747084
18931,523.1103258251546
18932,502.69095726851776
18933,469.20881759826716
18934,470.9110483949422
18935,459.77993918538095
18936,415.7433815535528
18937,331.78496905755895
18938,280.7922760755675
18939,232.0086261537928
18940,195.28236176470563
18941,174.80992591232962
18942,187.96813892318568
18943,217.99339309281942
18944,251.03299364562537
18945,324.3894770733555
18946,460.4340219256286
18947,510.4514851954175
18948,515.8595772358143
18949,456.23757892160506
18950,487.8291111138677
18951,481.66743247767806
18952,469.3736276208202
18953,480.30802136369846
18954,492.1289875722156
18955,522.1985703651316
18956,501.81479175931895
18957,468.39100980473654
18958,470.0902736972109
18959,458.9785654612051
18960,416.89946333679154
18961,332.7075828036793
18962,281.5730914767221
18963,232.65378602440418
18964,195.8253947774752
18965,175.29603003290845
18966,188.49083285141216
18967,218.59957999032162
18968,251.73105568057855
18969,325.2915257451046
18970,461.7143775698783
18971,511.87092730669394
18972,517.2940579429347
18973,457.5062652729048
18974,489.18564587476965
18975,483.00683310069223
18976,470.6788421461781
18977,481.6436417932217
18978,493.4974792494852
18979,523.6506782788559
18980,503.2102173152107
18981,469.6934919076255
18982,471.39748104196343
18983,460.25487383307615
18984,417.5341654706016
18985,333.21410831237176
18986,282.00176807072245
18987,233.00798617915325
18988,196.12352611812184
18989,175.56290676002104
18990,188.77779780180302
18991,218.93238353667147
18992,252.11429972917466
18993,325.7867607925385
18994,462.41730747606937
18995,512.650217275543
18996,518.0816042730637
18997,458.20278860367637
18998,489.93039898810036
18999,483.74217937617107
19000,471.39541986268165
19001,482.37691269919856
19002,494.2487968467845
19003,524.4479021472066
19004,503.9763219202123
19005,470.4085694929129
19006,472.1151528391284
19007,460.95558174039803
19008,417.964381567898
19009,333.5574432657657
19010,282.29233519102814
19011,233.24807140987895
19012,196.32560658236224
19013,175.74380210900682
19014,188.97230942298964
19015,219.15796564085872
19016,252.37407159713626
19017,326.12244280462244
19018,462.89376996895396
19019,513.1784384224419
19020,518.6154217766449
19021,458.67490856842505
19022,490.43521023860467
19023,484.24061444979975
19024,471.8811331637431
19025,482.87394103836067
19026,494.7580576595689
19027,524.9882793147677
19028,504.49560571607105
19029,470.89326596960456
19030,472.6016077339033
19031,461.43053810996787
19032,418.2498111940829
19033,333.7852310403732
19034,282.485113808685
19035,233.40735749445184
19036,196.45967816111045
19037,175.86381828730444
19038,189.10135940431957
19039,219.30762953320686
19040,252.5464189073174
19041,326.3451531862848
19042,463.2098820625969
19043,513.528890126713
19044,518.9695864196132
19045,458.98813958395317
19046,490.77013049712343
19047,484.5713043929176
19048,472.20338276534176
19049,483.2036976744836
19050,495.0959300086912
19051,525.3467960088319
19052,504.84012787753204
19053,471.21484095256005
19054,472.9243493506024
19055,461.7456509564477
19056,419.72726408303276
19057,334.9643157421247
19058,283.4829826332768
19059,234.23186085441228
19060,197.15366513084183
19061,176.48505109945688
19062,189.76935336935833
19063,220.08232609528665
19064,253.43853033503876
19065,327.49795607218044
19066,464.8461548357743
19067,515.3429130430912
19068,520.8028284061277
19069,460.6094991988829
19070,492.50375888787676
19071,486.28303564638446
19072,473.8714247664768
19073,484.91059790485605
19074,496.8448391355364
19075,527.20256526608
19076,506.62345804392476
19077,472.87939096417585
19078,474.59493814108623
19079,463.376751384247
19080,417.35980072116047
19081,333.074956120022
19082,281.8840024560782
19083,232.91068065905975
19084,196.0416237678014
19085,175.4895906465627
19086,188.6989630712926
19087,218.8409560719108
19088,252.00901529896936
19089,325.6507103046632
19090,462.2241992597286
19091,512.4361314974715
19092,517.8652503154963
19093,458.01144039546904
19094,489.72580114119864
19095,483.5401657665638
19096,471.1985623332398
19097,482.1754692330711
19098,494.0423956112672
19099,524.2288895858039
19100,503.76585841240114
19101,470.21212407805166
19102,471.9179947449174
19103,460.7630839494134
19104,416.63391535951564
19105,332.49566162505573
19106,281.39374088629796
19107,232.50559503900482
19108,195.7006619772307
19109,175.18437360181792
19110,188.3707718683681
19111,218.4603409617194
19112,251.57071325145074
19113,325.0843282927614
19114,461.42028431760707
19115,511.5448863751832
19116,516.9645626981
19117,457.21485241676464
19118,488.8740545435294
19119,482.6991774215178
19120,470.3790388951062
19121,481.33685441138556
19122,493.183141456012
19123,523.3171341257809
19124,502.88969290320233
19125,469.394316284521
19126,471.09722004718606
19127,459.96171022523754
19128,417.7899971427544
19129,333.41827537117604
19130,282.1745562874525
19131,233.1507549096162
19132,196.24369499000017
19133,175.67047772239675
19134,188.89346579659457
19135,219.06652785922154
19136,252.2687752864039
19137,325.98637696451044
19138,462.7006399618567
19139,512.9643284864596
19140,518.3990434052203
19141,458.4835387680644
19142,490.23058930443125
19143,484.03857804453173
19144,471.6842534204641
19145,482.67247484090876
19146,494.55163313328154
19147,524.7692420395052
19148,504.28511845909406
19149,470.6967983874099
19150,472.40442739193855
19151,461.2380185971085
19152,418.4246992765645
19153,333.92480087986854
19154,282.60323288145287
19155,233.50495506436528
19156,196.54182633064687
19157,175.93735444950937
19158,189.18043074698548
19159,219.39933140557147
19160,252.65201933500003
19161,326.4816120119444
19162,463.4035698680477
19163,513.7436184553087
19164,519.1865897353495
19165,459.18006209883595
19166,490.975342417762
19167,484.7739243200108
19168,472.40083113696767
19169,483.40574574688566
19170,495.3029507305809
19171,525.566465907856
19172,505.0512230640957
19173,471.4118759726973
19174,473.12209918910355
19175,461.9387265044305
19176,418.8549153738607
19177,334.2681358332624
19178,282.89380000175856
19179,233.74504029509092
19180,196.74390679488727
19181,176.11824979849513
19182,189.37494236817204
19183,219.62491350975867
19184,252.91179120296155
19185,326.81729402402834
19186,463.8800323609323
19187,514.2718396022076
19188,519.7204072389305
19189,459.65218206358463
19190,491.4801536682662
19191,485.27235939363936
19192,472.8865444380291
19193,483.9027740860477
19194,495.81221154336527
19195,526.1068430754169
19196,505.5705068599543
19197,471.89657244938894
19198,473.6085540838784
19199,462.4136828740003
19200,419.1403450000457
19201,334.49592360786994
19202,283.0865786194154
19203,233.90432637966381
19204,196.87797837363547
19205,176.23826597679272
19206,189.503992349502
19207,219.7745774021068
19208,253.0841385131427
19209,327.04000440569064
19210,464.19614445457523
19211,514.6222913064787
19212,520.0745718818989
19213,459.96541307911275
19214,491.81507392678503
19215,485.6030493367573
19216,473.2087940396277
19217,484.2325307221706
19218,496.1500838924875
19219,526.4653597694812
19220,505.9150290214153
19221,472.2181474323445
19222,473.93129570057755
19223,462.7287957204802
19224,420.6177978889955
19225,335.67500830962143
19226,284.0844474440072
19227,234.72882973962425
19228,197.57196534336686
19229,176.8594987889452
19230,190.1719863145408
19231,220.5492739641866
19232,253.9762499408641
19233,328.19280729158635
19234,465.83241722775267
19235,516.4363142228569
19236,521.9078138684133
19237,461.58677269404234
19238,493.5487023175383
19239,487.31478059022413
19240,474.8768360407628
19241,485.9394309525431
19242,497.89899301933275
19243,528.3211290267293
19244,507.698359187808
19245,473.8826974439602
19246,475.60188449106136
19247,464.35989614827946
19248,418.2503345271232
19249,333.7856486875187
19250,282.48546726680854
19251,233.4076495442717
19252,196.4599239803264
19253,175.86403833605095
19254,189.10159601647499
19255,219.30790394081072
19256,252.54673490479465
19257,326.34556152406907
19258,463.21046165170685
19259,513.529532677237
19260,518.9702357777819
19261,458.98871389062845
19262,490.7707445708601
19263,484.57191071040336
19264,472.20397360752565
19265,483.20430228075804
19266,495.0965494950634
19267,525.3474533464531
19268,504.8407595562845
19269,471.21543055783593
19270,472.92494109489246
19271,461.74622871344576
19272,417.52444916547836
19273,333.2063541925524
19274,281.9952056970283
19275,233.00256392421676
19276,196.11896218975568
19277,175.5588212913062
19278,188.77340481355048
19279,218.9272888306193
19280,252.10843285727606
19281,325.7791795121673
19282,462.40654670958526
19283,512.6382875549489
19284,518.0695481603856
19285,458.19212591192417
19286,489.9189979731909
19287,483.7309223653573
19288,471.38445016939204
19289,482.36568745907255
19290,494.23729533980827
19291,524.43569788643
19292,503.96459404708565
19293,470.3976227643053
19294,472.1041663971611
19295,460.94485498926997
19296,418.6805309487171
19297,334.12896793867276
19298,282.7760210981829
19299,233.6477237948282
19300,196.6619952025252
19301,176.04492541188503
19302,189.29609874177697
19303,219.53347572812146
19304,252.80649489222924
19305,326.68122818391635
19306,463.68690235383497
19307,514.0577296662252
19308,519.5040288675059
19309,459.46081226322394
19310,491.27553273409274
19311,485.0703229883714
19312,472.68966469475
19313,483.7013078885958
19314,495.6057870170779
19315,525.8878058001544
19316,505.36001960297745
19317,471.70010486719434
19318,473.4113737419137
19319,462.2211633611409
19320,419.31523308252724
19321,334.6354934473652
19322,283.20469769218323
19323,234.00192394957725
19324,196.96012654317184
19325,176.31180213899762
19326,189.58306369216785
19327,219.86627927447137
19328,253.18973894082532
19329,327.1764632313502
19330,464.389832260026
19331,514.8370196350743
19332,520.2915751976351
19333,460.15733559399547
19334,492.02028584742357
19335,485.8056692638503
19336,473.40624241125363
19337,484.43457879457264
19338,496.35710461437714
19339,526.6850296685052
19340,506.12612420797893
19341,472.4151824524817
19342,474.1290455390786
19343,462.9218712684628
19344,419.7454491798235
19345,334.97882840075914
19346,283.4952648124889
19347,234.24200918030292
19348,197.1622070074123
19349,176.49269748798343
19350,189.77757531335448
19351,220.09186137865862
19352,253.4495108087869
19353,327.5121452434342
19354,464.8662947529106
19355,515.3652407819733
19356,520.8253927012163
19357,460.62945555874416
19358,492.5250970979278
19359,486.304104337479
19360,473.89195571231505
19361,484.93160713373476
19362,496.86636542716155
19363,527.2254068360663
19364,506.6454080038377
19365,472.8998789291734
19366,474.6155004338535
19367,463.3968276380326
19368,420.0308788060085
19369,335.2066161753667
19370,283.6880434301458
19371,234.4012952648758
19372,197.2962785861605
19373,176.61271366628102
19374,189.9066252946844
19375,220.24152527100674
19376,253.62185811896802
19377,327.73485562509654
19378,465.18240684655353
19379,515.7156924862444
19380,521.1795573441846
19381,460.94268657427233
19382,492.8600173564465
19383,486.6347942805968
19384,474.2142053139137
19385,485.26136376985767
19386,497.2042377762838
19387,527.5839235301305
19388,506.98993016529874
19389,473.2214539121288
19390,474.9382420505527
19391,463.7119404845125
19392,421.5083316949583
19393,336.38570087711815
19394,284.68591225473756
19395,235.22579862483622
19396,197.99026555589188
19397,177.23394647843347
19398,190.5746192597232
19399,221.01622183308655
19400,254.5139695466894
19401,328.8876585109922
19402,466.81867961973103
19403,517.5297154026226
19404,523.0127993306991
19405,462.564046189202
19406,494.59364574719984
19407,488.34652553406363
19408,475.8822473150488
19409,486.96826400023014
19410,498.9531469031291
19411,529.4396927873785
19412,508.77326033169146
19413,474.8860039237446
19414,476.6088308410365
19415,465.34304091231184
19416,419.14086833308596
19417,334.4963412550155
19418,283.08693207753896
19419,233.90461842948372
19420,196.87822419285146
19421,176.2384860255393
19422,189.50422896165742
19423,219.7748518097107
19424,253.08445451062
19425,327.040412743475
19426,464.1967240436853
19427,514.6229338570026
19428,520.0752212400677
19429,459.9659873857881
19430,491.8156880005218
19431,485.60365565424297
19432,473.20938488181173
19433,484.2331353284452
19434,496.1507033788598
19435,526.4660171071024
19436,505.9156607001679
19437,472.2187370376205
19438,473.9318874448676
19439,462.72937347747825
19440,418.4149829714412
19441,333.9170467600492
19442,282.59667050775874
19443,233.49953280942879
19444,196.53726240228076
19445,175.9332689807945
19446,189.17603775873295
19447,219.3942366995193
19448,252.64615246310137
19449,326.4740307315732
19450,463.3928091015637
19451,513.7316887347146
19452,519.1745336226713
19453,459.1693994070838
19454,490.9639414028525
19455,484.76266730919696
19456,472.3898614436781
19457,483.39452050675965
19458,495.2914492236047
19459,525.5542616470793
19460,505.0394951909691
19461,471.40092924408975
19462,473.1111127471363
19463,461.9279997533024
19464,419.57106475467987
19465,334.8396605061695
19466,283.37748590891334
19467,234.14469268004018
19468,197.08029541505022
19469,176.4193731013733
19470,189.69873168695938
19471,220.00042359702144
19472,253.34421449805455
19473,327.37607940332225
19474,464.6731647458134
19475,515.1511308459909
19476,520.6090143297916
19477,460.4380857583835
19478,492.3204761637544
19479,486.10206793221107
19480,473.695075969036
19481,484.73014093628285
19482,496.6599409008742
19483,527.0063695608037
19484,506.4349207468607
19485,472.70341134697867
19486,474.41832009188875
19487,463.20430812517327
19488,420.20576688849
19489,335.34618601486204
19490,283.80616250291365
19491,234.49889283478927
19492,197.37842675569692
19493,176.68624982848593
19494,189.98569663735032
19495,220.33322714337135
19496,253.72745854665072
19497,327.87131445075613
19498,465.37609465200444
19499,515.9304208148401
19500,521.3965606599207
19501,461.1346090891551
19502,493.0652292770851
19503,486.83741420768996
19504,474.4116536855396
19505,485.46341184225975
19506,497.41125849817354
19507,527.8035934291545
19508,507.20102535186237
19509,473.41848893226614
19510,475.1359918890538
19511,463.90501603249527
19512,420.6359829857862
19513,335.6895209682559
19514,284.09672962321935
19515,234.7389780655149
19516,197.58050721993732
19517,176.8671451774717
19518,190.18020825853688
19519,220.55880924755857
19520,253.98723041461224
19521,328.20699646284004
19522,465.85255714488903
19523,516.458641961739
19524,521.9303781635019
19525,461.6067290539038
19526,493.5700405275894
19527,487.3358492813186
19528,474.897366986601
19529,485.9604401814218
19530,497.92051931095784
19531,528.3439705967155
19532,507.72030914772097
19533,473.9031854089577
19534,475.62244678382865
19535,464.3799724020651
19536,420.9214126119712
19537,335.91730874286344
19538,284.2895082408762
19539,234.8982641500878
19540,197.71457879868552
19541,176.98716135576933
19542,190.3092582398668
19543,220.7084731399067
19544,254.15957772479337
19545,328.4297068445024
19546,466.16866923853195
19547,516.8090936660101
19548,522.2845428064702
19549,461.9199600694319
19550,493.9049607861082
19551,487.66653922443646
19552,475.21961658819964
19553,486.2901968175447
19554,498.25839166008006
19555,528.7024872907798
19556,508.06483130918207
19557,474.22476039191326
19558,475.9451884005278
19559,464.69508524854496
19560,422.39886550092115
19561,337.09639344461493
19562,285.287377065468
19563,235.72276751004821
19564,198.4085657684169
